,Close,Volume,t,macd,%K,%D,rsi,atr,diff,cusum,srl_corr,roc30,roc40,roc50,roci,vroci,bb_sq,bb_l,bb_t,4H%K,4H%D,4Hmacd,4H_rsi,4H_atr,Tr6,Tr9,Tr13,Tr20,TrD3,TrD6,TrD9,TrD13,TrD20,Vtr20,VtrD3,VtrD6,VtrD9,VtrD13,StD,St4H,bb_cross,Volatility,DVol,Vol_Vol,VV,MAV,MAV_signal,ret,bin
2020-01-10 18:00:00,129.92,11.09019,1578679200000.0,0.36149192263078134,89.84615384615347,74.80234944848591,75.23853694045174,0.9153387575222025,0.01778342341876815,44209.779999999984,0.23403629331828218,5.720563105216036,5.130279980579373,6.0484858378907695,2.4440201281619163,10948.289876015451,9.13300000000001,-0.005336527989542391,-0.0005843127109977429,78.20224719101095,78.20224719101095,0.08786801997927651,96.76231922420047,3.4163615943130146,2.1816666666666436,2.619999999999976,3.219230769230748,4.615499999999997,-0.0700000000000216,-0.0700000000000216,-0.0700000000000216,-0.0700000000000216,-0.0700000000000216,3.4284134999999996,-156.98351,-156.98351,-156.98351,-156.98351,15.043804397667557,0.0,1.0,0.024565841506197193,0.03493064520660799,0.35831481564108575,11.261702061800346,0.019640236453753717,-0.004925605052443476,0.014624384236453292,1.0
2020-01-11 17:00:00,132.41,0.93453,1578762000000.0,0.339037776594073,99.76851851851873,98.09767139858407,80.97466872123609,0.4806749721471573,0.007809281887338315,50138.42999999998,0.5396853977797846,2.2076418371285103,2.930659203980108,4.095911949685529,0.83614434460091,0.0,4.11699999999999,-0.25389633925335453,-0.06167023056918998,75.55555555555569,75.55555555555569,0.3387005877080818,94.3710042343274,1.6482060355026833,2.5833333333333144,3.0022222222222013,3.3123076923076837,3.45950000000002,3.9000000000000057,3.9000000000000057,3.9000000000000057,3.9000000000000057,3.9000000000000057,-1.6989695,-117.28201000000001,-117.28201000000001,-117.28201000000001,-117.28201000000001,1.6708471199346633,0.0,1.0,0.029320770101636435,0.030565268496010017,0.3488735719727917,8.579151756879904,0.03143077108249433,0.002110000980857892,-0.01283890944792676,0.0
2020-01-13 02:30:00,128.49,4.1777,1578882600000.0,-0.09394838957881058,0.0,36.87150837988878,35.19860132326771,0.43407992648286015,-0.017588974623021336,58841.899999999965,-0.4698647854732921,-0.39534883720929526,-1.1082890787347015,-0.8105604446502879,0.18342938429099132,0.0,2.5670000000000073,-7.353960396039679,-2.864807322181402,0.0,0.0,-0.34436732576787465,26.269530638677978,2.1524037024125877,-1.9000000000000057,-1.9677777777777692,-1.7723076923076917,-1.6874999999999716,-0.5600000000000023,-0.5600000000000023,-1.4000000000000057,-1.9169230769230694,-2.3240000000000123,3.5457225,-26.8358,-26.8358,-30.173793333333336,-32.227943076923076,-36.87150837988878,0.0,-1.0,0.019646626314346584,0.021498965076762973,0.32458364162092745,6.034271194969912,0.02071873956259413,0.001072113248247547,-0.0336991205541286,0.0
2020-01-14 01:30:00,132.82,0.39186,1578965400000.0,0.31281494667602433,100.0,91.46341463414655,83.9601177070957,0.43998993021199245,0.0153253890894689,64768.639999999985,0.31152033811410595,2.921348314606727,3.1691781885971597,1.5676378374244726,-0.980231217547719,0.0,4.246999999999986,-0.2469858156028376,-0.05815536039624169,100.0,100.0,0.5978654018934004,97.38882058430588,1.8676110223291462,2.48333333333332,2.737777777777751,3.0092307692307543,3.5164999999999793,-16.480000000000018,-9.730000000000018,-5.230000000000018,-2.4607692307692446,-0.28000000000000114,-0.29786749999999973,-278.14261,-195.63562,-140.63096000000002,-106.78193846153846,8.536585365853455,0.0,1.0,0.015816020968815576,0.0467757047108922,0.21511721459245045,6.722504304687891,0.016930626906476585,0.001114605937661009,0.12633639512121664,1.0
2020-01-14 12:00:00,136.59,1.82172,1579003200000.0,0.06395786969314754,76.54784240150099,80.20294046767658,74.65377564806107,0.9521189445095438,0.00432885227874813,67587.72999999997,0.06885405437568606,5.458616429894992,6.411654721096906,6.254375729288208,4.405147483818079,0.0,3.905000000000001,-0.07661385670371512,-0.01961942553232141,92.02072538860094,92.55300775364697,0.2723055850471445,99.6853345683003,3.162450884281525,1.353333333333353,1.5544444444444423,1.950000000000017,2.2764999999999986,-12.710000000000008,-12.710000000000008,-12.710000000000008,-12.710000000000008,-12.710000000000008,-2.106817,-276.71274999999997,-276.71274999999997,-276.71274999999997,-276.71274999999997,-3.655098066175597,-0.5322823650460293,1.0,0.025818526398038777,0.08114684928744856,0.23273536315133492,7.071297215818296,0.021249096491114873,-0.004569429906923904,0.08763452668570171,1.0
2020-01-14 14:00:00,140.48,7.97166,1579010400000.0,0.3379433716047071,93.32552693208407,89.33239890856844,80.64967011462446,1.3606739164446358,0.01781144472960161,68138.37999999996,0.2218014115314785,8.857032158078248,9.442193829853519,9.280435628160232,5.251999609202888,7703.727557348122,6.846000000000004,-0.2178681594881738,-0.031824154175894494,92.02072538860094,92.02072538860094,0.47203094352091046,99.6853345683003,4.408576106465138,3.273333333333312,4.143333333333288,4.636153846153832,5.329999999999984,-8.820000000000022,-8.820000000000022,-8.820000000000022,-8.820000000000022,-8.820000000000022,3.1324915000000004,-270.56281,-270.56281,-270.56281,-270.56281,3.993128023515638,0.0,1.0,0.02931603488810729,0.08233051484156706,0.2688013961710711,7.347089726691308,0.023366365888304125,-0.005949668999803166,0.059794988610478494,1.0
2020-01-14 17:00:00,144.16,4.51077,1579021200000.0,0.5027055909165195,90.66147859922167,82.69026834136412,72.13313580734611,1.8978594850944606,0.0115817941513221,68985.39999999997,-0.278384680520342,8.537870802589973,11.303273625694862,12.309130570271098,6.059130570271106,0.0,12.295999999999992,-0.05072184050027102,-0.004125068355584829,75.40902330193354,75.40902330193354,0.736482230693424,99.87631074854657,7.03252793370945,2.990000000000009,3.938888888888897,5.263846153846174,6.805000000000007,-5.140000000000015,-5.140000000000015,-5.140000000000015,-5.140000000000015,-5.140000000000015,-2.986290499999999,-274.0237,-274.0237,-274.0237,-274.0237,7.97121025785755,0.0,1.0,0.03798842117616309,0.08279145695162127,0.3893503695062935,11.187709593309194,0.02760676444674189,-0.010381656729421204,0.013318534961154427,1.0
2020-01-17 05:00:00,152.14,32.160740000000004,1579237200000.0,0.2881984633649084,100.0,84.62222222222259,73.21010590133315,0.9285315005610781,0.02031807495809801,86600.21000000008,0.12290628691323555,4.945850865696342,5.7629475147723275,5.7629475147723275,2.0334868206971937,30710.857522099657,5.328000000000003,-0.23194464465907227,-0.04353315402760363,100.0,100.0,0.5560373230011562,96.927652025145,3.608658391604599,2.8083333333333087,3.362222222222215,3.8361538461538203,4.272999999999996,-2.710000000000008,-2.710000000000008,-2.710000000000008,-1.585384615384612,0.5794999999999959,29.078879000000004,-240.09336999999996,-240.09336999999996,-240.09336999999996,-211.55290846153844,15.37777777777741,0.0,1.0,0.04551104283979617,0.046192428187741434,0.7078262516646042,39.07459613843988,0.04879655573985564,0.0032855129000594688,-0.005718417247272067,0.0
2020-01-18 06:00:00,149.16,7.62937,1579327200000.0,-0.7109620358328672,0.15999999999985448,3.9794690362346636,26.981246907012377,0.8599879531565573,-0.014046764263488498,94262.74000000008,0.1355673132102382,-1.2643145561660134,-2.560752547687494,-2.17733473242392,1.838109283020101,-1480.374648125791,7.159999999999997,-6.981620718462807,-0.9750866925227388,36.03174603174584,36.03174603174584,-0.5838466430129192,26.03773496344604,3.7771278512717297,-3.273333333333369,-4.262222222222249,-4.743846153846164,-4.776999999999987,-8.180000000000007,-8.180000000000007,-8.180000000000007,-8.180000000000007,-7.308500000000009,5.770836000000001,-199.62307,-199.62307,-199.62307,-199.62307,-3.819469036234809,0.0,-1.0,0.03480260334807696,0.03278138455984253,0.48483070094485725,75.04281794008587,0.03631304663713535,0.0015104432890583955,-0.0624161973719497,0.0
2020-01-18 13:30:00,157.1,2.97595,1579354200000.0,0.501544946397741,73.10426540284347,86.88938318652428,71.30401117165889,1.0540576872354959,0.017983785892460524,96547.2100000001,0.08180994014065311,1.152533642392629,2.30528783537379,3.321275896086802,-0.4298798297090025,0.0,6.712999999999994,-0.18856521213586402,-0.028089559382670073,69.49579831932755,69.49579831932755,0.7239388267673299,83.08365200312772,4.510104883796542,3.6716666666666526,4.153333333333336,4.623076923076923,4.916499999999985,-0.2400000000000091,-0.2400000000000091,-0.2400000000000091,-0.2400000000000091,-0.2400000000000091,-4.315332999999998,-204.27649,-204.27649,-204.27649,-204.27649,-13.785117783680818,0.0,1.0,0.03502685741329355,0.02890845988137095,0.42100159410449206,65.1671373672647,0.035299700331241926,0.00027284291794837934,-0.0578612348822406,0.0
2020-01-19 11:00:00,150.2,78.67468,1579431600000.0,-0.6290525624986026,16.924476797088115,30.73727770630899,20.03635028676375,1.1312717306194437,-0.04783859877267105,103342.6600000001,0.08882297104768401,-4.737743388089046,-4.586456612882734,-1.5533853313233301,3.6652680415548238,0.0,7.364000000000004,-2.8502512562813997,-0.387052044579223,12.920837124658656,12.676838483677978,-0.886358721261741,9.675184604470047,5.7937385124237535,-7.076666666666682,-7.50777777777779,-7.742307692307691,-7.662000000000035,-0.14000000000001478,-0.14000000000001478,-0.14000000000001478,-0.14000000000001478,-0.14000000000001478,74.498931,-84.98608999999999,-84.98608999999999,-84.98608999999999,-84.98608999999999,-13.812800909220876,0.2439986409806778,-1.0,0.02702376243782341,0.03784246588041261,0.2786466322806935,60.159441085903154,0.02763671910564665,0.0006129566678232425,0.01464713715046595,1.0
2020-01-22 13:00:00,148.32,42.9607,1579698000000.0,-0.32756972505003845,0.0,24.586312797946558,30.401620917018334,0.7359751797943501,-0.017046437034438533,125543.26,0.22092783362006782,-2.740983606557381,-1.722767028889474,-1.9825535289452818,0.39354072498745896,0.0,4.2169999999999845,-4.21172886519416,-0.9987500273166173,28.853754940711607,28.853754940711607,-0.3168868744541605,16.973592083507924,2.455902681299617,-2.4533333333333474,-2.725555555555559,-3.273846153846165,-3.421500000000009,-2.1500000000000057,-2.1500000000000057,-2.1500000000000057,-2.1500000000000057,-2.1500000000000057,39.886495000000004,-55.682689999999994,-55.682689999999994,-55.682689999999994,-55.682689999999994,-24.586312797946558,0.0,-1.0,0.02438614717315222,0.015015034621815955,0.24545151526526995,96.23345589819907,0.026030565138022342,0.0016444179648701235,0.018743257820927783,1.0
2020-01-23 05:00:00,144.6,1.31224,1579755600000.0,-0.3995858657286322,2.166666666666591,0.9786324786325918,10.63467342255636,0.6003867932506118,-0.023240964039450418,130333.58999999995,0.06836922399625218,-3.458405661637072,-4.49141347424043,-4.655149676908877,-0.7540398211236679,0.0,6.454999999999984,-5.082858950031571,-0.7874297366431577,57.887323943661976,57.887323943661976,-0.05228097720867275,14.558703569115679,2.7462792747823257,-2.819999999999993,-3.3855555555555554,-4.150000000000006,-4.808500000000009,-2.730000000000018,-2.730000000000018,-2.730000000000018,-3.2130769230769545,-4.143000000000001,-0.9055489999999997,-269.37789000000004,-269.37789000000004,-269.37789000000004,-242.90916076923077,1.188034188033999,0.0,-1.0,0.02267975182825431,0.013179296038550795,0.18677141072197112,72.48435544856609,0.021599097519389984,-0.0010806543088643268,0.0002766251728907321,1.0
2020-01-23 18:30:00,144.22,2.4814299999999996,1579804200000.0,-0.029274912446830115,43.74999999999993,56.134029158382894,31.241906727173927,1.151688526254382,-0.0038754373763811856,134284.25999999992,-0.1678822740986228,-2.54088390323016,-4.153651890742341,-4.477414227049935,-3.5704470702545565,0.0,2.9829999999999757,-13.693617021275756,-4.59055213586184,55.84677419354825,49.49630488725842,0.022027227929493964,2.3800449702970354,3.557317532200242,-1.3583333333333485,-1.345555555555535,-1.396153846153851,-1.7265000000000157,-3.1100000000000136,-3.1100000000000136,-3.1100000000000136,-3.1100000000000136,-3.1100000000000136,-7.543932,-268.2087,-268.2087,-268.2087,-268.2087,-12.384029158382965,6.350469306289831,-1.0,0.022508315288034056,0.01143275281114835,0.15934110714179445,59.59737964457793,0.02315175956357835,0.0006434442755442957,-0.014422410206628822,0.0
2020-01-24 09:30:00,140.95,6.32309,1579858200000.0,-0.3080320887362151,0.0,0.0,18.603637283606716,0.5776935904180202,-0.009110554205473242,138637.76999999984,0.25511474142636703,-2.672282833862729,-3.153772158856674,-2.9269972451790633,-0.42976426233456033,0.0,6.664999999999992,-21.82812499999857,-3.2750375093771336,62.552594670406634,62.552594670406634,0.13119164596533772,45.56609440508214,2.8104127144084763,-1.9466666666666868,-2.3544444444444537,-2.7407692307692457,-3.652500000000032,-6.030000000000001,-6.030000000000001,-6.030000000000001,-6.030000000000001,-6.030000000000001,5.548023,-90.44708,-90.44708,-90.44708,-90.44708,0.0,0.0,-1.0,0.01824003722298635,0.01076520953522752,0.13679305297622332,45.16717719676201,0.01959666313972287,0.0013566259167365202,-0.02823696346222082,0.0
2020-01-25 00:00:00,144.7,13.495819999999998,1579910400000.0,-0.22816680733677785,1.4613778705635343,16.792595513097957,39.81306173786531,0.7673610398363709,-0.015633889463287254,142867.33999999985,-0.20291059136621267,2.660517914153955,0.0968456004427133,-1.7851082603678976,0.7081531951577205,-713.4672470202757,3.313999999999993,-9.043689320388212,-2.7289346168944575,17.920000000000073,25.35317829457369,-0.3480827491780774,22.909284614962985,2.6379981364518703,-2.076666666666682,-2.3666666666666742,-2.292307692307702,-2.069000000000017,-1.6200000000000045,-1.950000000000017,-2.0600000000000023,-2.127692307692314,-2.1810000000000116,11.843281499999998,-78.88638333333334,-81.08036666666668,-81.81169444444444,-82.2617423076923,-15.331217642534423,-7.433178294573619,-1.0,0.019838825932112347,0.009306437139723595,0.11227125959546468,32.12659581241679,0.019327418157933828,-0.0005114077741785183,0.0019350380096752051,1.0
2020-01-25 19:30:00,146.83,12.2,1579980600000.0,0.18801323607388756,100.0,100.0,76.67334716886971,0.2876905019881324,0.011645562492574868,148505.24999999985,0.08440120346918496,1.5351635433234205,1.472011057360072,0.3622693096377314,-1.179916029228118,0.0,2.146000000000015,-0.3077419354838712,-0.14340257944262302,100.0,100.0,0.21433748706965583,86.68920487413178,1.7334497520903915,1.5250000000000057,1.759999999999991,1.8553846153846507,2.0270000000000437,1.8300000000000125,1.8300000000000125,1.8300000000000125,1.8300000000000125,1.8300000000000125,10.9078065,-71.40626999999999,-71.40626999999999,-71.40626999999999,-71.40626999999999,0.0,0.0,1.0,0.017425993371719795,0.006915964919327104,0.11138540276867667,22.264887198903622,0.01885620818677746,0.0014302148150576663,0.02553973983518354,1.0
2020-01-26 08:00:00,147.69,4.51609,1580025600000.0,0.17768211675110443,100.0,82.45614035087699,71.02273202900567,0.45589804502257014,0.017485589955946956,152142.15999999983,0.03950229032271869,1.8270821842250453,2.3776514626369103,2.129866537583835,0.09172918785329154,0.0,3.125,-0.22321650509569899,-0.07142928163062368,81.951219512195,76.62262872628737,0.20847518460040276,87.95873221200591,1.3795405216069045,2.058333333333337,2.3555555555555543,2.538461538461547,2.460499999999996,-4.099999999999994,-4.099999999999994,-4.099999999999994,-4.099999999999994,-3.0815000000000055,2.8648985,-145.10149,-145.10149,-145.10149,-145.10149,17.543859649123007,5.328590785907622,1.0,0.01535138922233559,0.026729382828233453,0.10305582004847884,19.415467245962585,0.015894254048435037,0.0005428648260994481,0.02363057756110787,1.0
2020-01-26 16:30:00,149.6,21.3113,1580056200000.0,0.12468225619280082,100.0,83.91119888815729,72.61914380781144,0.6495159858401652,0.009874798946416519,154651.1899999999,-0.3480685673498063,3.357744921928966,1.8102626922553402,3.4578146611341634,2.226254233471426,0.0,3.8959999999999866,-0.07216003810431018,-0.01852157035531582,92.84497444633753,90.51021895242548,0.20306277225625213,96.5566246193282,1.9971213520543198,1.6183333333333394,1.7677777777777806,1.8423076923076849,2.2510000000000048,-2.1899999999999977,-2.1899999999999977,-2.1899999999999977,-2.1899999999999977,-2.1899999999999977,15.560689499999999,-128.30628000000002,-128.30628000000002,-128.30628000000002,-128.30628000000002,16.088801111842713,2.3347554939120556,1.0,0.01700350394968364,0.02942930547523819,0.09267680056525407,18.902827094635537,0.015891762347452987,-0.0011117416022306537,0.03342245989304815,1.0
2020-01-27 10:30:00,149.7,0.22348,1580121000000.0,-0.2619318910254431,0.0,16.151202749140882,37.987752908722385,0.40668187394116856,-0.009837888438448239,160094.69999999972,-0.4228201424646483,-0.5844069597556275,1.1213185625506596,1.4433828013823917,2.4223482730056345,0.0,2.954999999999984,-26.4741379310313,-8.959099130636698,0.0,0.0,-0.2857233599614567,24.463728970353444,1.36739906114895,-0.7633333333333496,-1.002222222222258,-1.149230769230769,-1.593500000000006,-4.460000000000008,-4.460000000000008,-4.460000000000008,-4.460000000000008,-4.460000000000008,-0.47797199999999995,-114.17702,-114.17702,-114.17702,-114.17702,-16.151202749140882,0.0,-1.0,0.022347264601030325,0.02381029664793163,0.27775107404479893,13.67991548016808,0.02303867266663795,0.0006914080656076245,-0.03446893787575167,0.0
2020-01-27 12:30:00,153.04,3.27377,1580128200000.0,-0.015112296678592152,81.06796116504853,27.022653721682854,67.50164668529857,0.5966399677643098,0.022066033706414245,160696.83999999976,-0.13034237794179496,0.6842105263157842,2.0538810349426404,3.55934497225605,2.329023501162,0.0,3.6069999999999993,-0.0701211652487734,-0.019440300872961856,89.93710691823922,59.95807127882616,0.28102477778338286,80.46667282736304,1.8494992863774284,2.5366666666666617,2.6244444444444355,2.3892307692307497,2.0755000000000052,-1.1200000000000045,-1.1200000000000045,-1.1200000000000045,-1.1200000000000045,-1.1200000000000045,2.7178319999999996,-111.12673,-111.12673,-111.12673,-111.12673,54.04530744336567,29.979035639413063,1.0,0.021630359740474704,0.022939363758130032,0.27674182400758024,13.10773735947961,0.02297365630511538,0.0013432965646406753,0.01999477260846838,1.0
2020-01-28 01:00:00,156.84,3.3246800000000003,1580173200000.0,0.05344545911048204,100.0,73.80166425967963,68.95677062538611,0.7711069265910504,0.014255683531802177,164551.68999999974,-0.0364951714340809,4.769539078156323,3.7438814658023527,3.218163869693988,2.4730456785326336,968.7963071564847,3.356000000000023,-0.18106393362615614,-0.053952304417805394,90.47619047619011,90.47619047619011,0.13031742329878382,89.59586955346441,2.3976043980557087,1.9783333333333246,2.2066666666666777,2.18153846153848,2.4199999999999875,-2.829999999999984,-0.07499999999998863,0.8433333333333337,1.4084615384615518,1.8535000000000252,-2.132017,-96.58639,-103.831105,-106.24601,-107.73210538461538,26.198335740320374,0.0,1.0,0.018340829169342595,0.01886674083722997,0.23730059189640013,14.19239538012997,0.01981187607884508,0.001471046909502484,0.01957408824279505,1.0
