,Close,Volume,macd,%K,%D,rsi,atr,diff,cusum,srl_corr,roc10,roc20,roc30,mom10,mom20,mom30,bb_sq,bb_l,bb_t,4H%K,4H%D,4Hmacd,4H_rsi,4H_atr,Tr6,Tr9,Tr13,TrD3,TrD6,TrD9,TrD13,TrD20,Vtr3,Vtr6,Vtr9,Vtr13,VtrD3,VtrD6,VtrD9,VtrD13,StD,St4H,bb_cross,Volatility,Vol_Vol,VV,MAV,MAV_signal,ret,bin
2020-01-22 13:00:00,148.32,42.9607,-0.32756972505003845,0.0,24.586312797946558,30.401620917018334,0.7359751797943501,-0.017046437034438533,125543.26,0.22092783362006782,-2.3760942539327408,-2.728226652675759,-2.740983606557381,-4.680000000000007,-4.159999999999997,-4.180000000000007,4.2169999999999845,-4.21172886519416,-0.9987500273166173,28.853754940711607,28.853754940711607,-0.3168868744541605,16.973592083507924,2.455902681299617,-2.4533333333333474,-2.725555555555559,-3.273846153846165,-2.1500000000000057,-2.1500000000000057,-2.1500000000000057,-2.1500000000000057,-2.1500000000000057,27.54394666666667,34.770223333333334,37.01834,38.47570923076923,-55.682689999999994,-55.682689999999994,-55.682689999999994,-55.682689999999994,-24.586312797946558,0.0,-1.0,0.029951159038074524,0.6018821222752212,47.341267781007005,0.03253987012866401,0.0025887110905894843,0.018743257820927783,1.0
2020-01-23 05:00:00,144.6,1.31224,-0.3995858657286322,2.166666666666591,0.9786324786325918,10.63467342255636,0.6003867932506118,-0.023240964039450418,130333.58999999995,0.06836922399625218,-3.9011098557852093,-4.225725261624054,-3.458405661637072,-5.8700000000000045,-6.3799999999999955,-5.180000000000007,6.454999999999984,-5.082858950031571,-0.7874297366431577,57.887323943661976,57.887323943661976,-0.05228097720867275,14.558703569115679,2.7462792747823257,-2.819999999999993,-3.3855555555555554,-4.150000000000006,-2.730000000000018,-2.730000000000018,-2.730000000000018,-3.2130769230769545,-4.143000000000001,0.6741133333333335,0.9931766666666667,0.4852877777777782,0.5089653846153844,-269.37789000000004,-269.37789000000004,-269.37789000000004,-242.90916076923077,1.188034188033999,0.0,-1.0,0.025018651520493398,0.4551758545253273,39.828285427884715,0.02521528431086763,0.00019663279037423348,0.0002766251728907321,1.0
2020-01-25 00:00:00,144.7,13.495819999999998,-0.22816680733677785,1.4613778705635343,16.792595513097957,39.81306173786531,0.7673610398363709,-0.015633889463287254,142867.33999999985,-0.20291059136621267,-2.493261455525618,-1.5713216787973623,2.660517914153955,-1.6000000000000227,-1.3000000000000114,2.4599999999999795,3.313999999999993,-9.043689320388212,-2.7289346168944575,17.920000000000073,25.35317829457369,-0.3480827491780774,22.909284614962985,2.6379981364518703,-2.076666666666682,-2.3666666666666742,-2.292307692307702,-1.6200000000000045,-1.950000000000017,-2.0600000000000023,-2.127692307692314,-2.1810000000000116,8.997213333333331,9.559583333333329,10.557245555555555,11.279560769230768,-78.88638333333334,-81.08036666666668,-81.81169444444444,-82.2617423076923,-15.331217642534423,-7.433178294573619,-1.0,0.024198325138781788,0.21275940387359502,39.76792579571926,0.024352102789036694,0.00015377765025490625,0.0019350380096752051,1.0
2020-01-25 19:30:00,146.83,12.2,0.18801323607388756,100.0,100.0,76.67334716886971,0.2876905019881324,0.011645562492574868,148505.24999999985,0.08440120346918496,1.5421853388658493,1.3109777133788765,1.5351635433234205,2.230000000000018,1.9000000000000057,2.219999999999999,2.146000000000015,-0.3077419354838712,-0.14340257944262302,100.0,100.0,0.21433748706965583,86.68920487413178,1.7334497520903915,1.5250000000000057,1.759999999999991,1.8553846153846507,1.8300000000000125,1.8300000000000125,1.8300000000000125,1.8300000000000125,1.8300000000000125,8.079999999999998,10.098446666666664,10.798964444444445,11.118304615384615,-71.40626999999999,-71.40626999999999,-71.40626999999999,-71.40626999999999,0.0,0.0,1.0,0.019641028618006897,0.15829388474990252,27.16030768729474,0.019675658347214166,3.4629729207268783e-05,0.02553973983518354,1.0
2020-01-26 08:00:00,147.69,4.51609,0.17768211675110443,100.0,82.45614035087699,71.02273202900567,0.45589804502257014,0.017485589955946956,152142.15999999983,0.03950229032271869,2.0381373497305435,0.8122866894197938,1.8270821842250453,2.9499999999999886,0.75,3.0900000000000034,3.125,-0.22321650509569899,-0.07142928163062368,81.951219512195,76.62262872628737,0.20847518460040276,87.95873221200591,1.3795405216069045,2.058333333333337,2.3555555555555543,2.538461538461547,-4.099999999999994,-4.099999999999994,-4.099999999999994,-4.099999999999994,-3.0815000000000055,3.0107266666666668,3.2467399999999977,3.6698566666666683,3.8394992307692313,-145.10149,-145.10149,-145.10149,-145.10149,17.543859649123007,5.328590785907622,1.0,0.020395632384919576,0.1278631146927987,34.67409716090425,0.0221949488305282,0.0017993164456086251,0.02363057756110787,1.0
2020-01-26 16:30:00,149.6,21.3113,0.12468225619280082,100.0,83.91119888815729,72.61914380781144,0.6495159858401652,0.009874798946416519,154651.1899999999,-0.3480685673498063,1.2315604276627372,3.0799972438503405,3.357744921928966,1.8199999999999932,4.469999999999999,5.039999999999992,3.8959999999999866,-0.07216003810431018,-0.01852157035531582,92.84497444633753,90.51021895242548,0.20306277225625213,96.5566246193282,1.9971213520543198,1.6183333333333394,1.7677777777777806,1.8423076923076849,-2.1899999999999977,-2.1899999999999977,-2.1899999999999977,-2.1899999999999977,-2.1899999999999977,5.460866666666666,13.367491666666666,15.874453333333335,14.339923076923077,-128.30628000000002,-128.30628000000002,-128.30628000000002,-128.30628000000002,16.088801111842713,2.3347554939120556,1.0,0.021823877041539284,0.11349328292359295,30.219865739458335,0.020346119688990444,-0.0014777573525488405,0.03342245989304815,1.0
2020-01-28 14:00:00,157.51,4.14905,0.0715726393419942,84.5425867507883,52.54798166995918,65.95332515474303,0.562006492982543,0.013357818532547583,168603.49999999974,-0.10165184835764755,1.730930698185092,0.4976711542142546,2.173066943435388,2.6799999999999784,1.0300000000000011,3.3499999999999943,2.9560000000000173,-0.12596096984032734,-0.04261196543989398,54.99999999999991,54.99999999999991,0.010165034793252203,76.10746651434316,2.2888410874040326,1.4016666666666708,1.6066666666666833,1.8630769230769317,-2.1599999999999966,-2.1599999999999966,-2.1599999999999966,-2.1599999999999966,-2.1599999999999966,2.4646099999999995,2.9870883333333307,2.1407166666666684,2.6038784615384616,-95.76201999999999,-95.76201999999999,-95.76201999999999,-95.76201999999999,31.994605080829125,0.0,1.0,0.022301043567203135,0.22496502028677764,15.12268452818827,0.02396317656328202,0.0016621329960788862,0.012634118468668687,1.0
2020-01-28 23:30:00,159.67,22.26607,0.3169516804496822,100.0,75.35087719298252,67.79980259194375,0.9595118412964727,0.018010534548833945,171570.66999999975,-0.3366638145317757,3.1459948320413282,1.371341502126847,3.1260091713492053,4.309999999999974,4.25,4.2099999999999795,4.799999999999983,-0.17751884852638866,-0.03698309344299777,100.0,100.0,0.3548235072718957,82.63851745662097,3.4005841189266848,2.4399999999999977,3.023333333333312,3.4961538461538453,0.0,0.0,0.0,0.0,0.0,11.13163,16.32157833333333,18.148154444444444,18.267987692307692,-77.645,-77.645,-77.645,-77.645,24.649122807017477,0.0,1.0,0.019623237111980336,0.25680827217390856,13.427443810599632,0.02063931047444548,0.001016073362465144,-0.011649026116364869,0.0
2020-01-29 21:00:00,158.09,3.77221,-0.15406874089203648,0.0,25.89928057553945,38.986564277348414,0.6624390353673141,-0.013196119605296097,178446.60999999978,-0.553506277802238,-1.4892821535393734,-0.8467134972403376,-1.8135519532948188,-1.039999999999992,-1.0300000000000011,-2.9099999999999966,2.1969999999999743,-5.483673469387619,-2.495982462170088,0.0,0.0,-0.24783485976698447,25.36353512302331,1.834343612979718,-1.5533333333333132,-1.708888888888879,-1.6569230769230785,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,2.41484,2.307478333333331,1.2916266666666685,1.2585815384615384,-79.62824,-79.62824,-79.62824,-79.62824,-25.89928057553945,0.0,-1.0,0.014961383851729584,0.24606961306038264,15.310599142128359,0.01581717994154239,0.0008557960898128054,-0.04054652413182369,0.0
2020-01-30 00:00:00,155.77,2.39562,-0.33174083998782977,5.400000000000205,18.950760719225677,30.98254702521679,0.761388109156033,-0.013011217421527554,179395.02999999974,-0.06235614536659309,-2.7592234221861465,-2.3385579937304013,-2.97122212532701,-4.369999999999976,-3.7299999999999898,-4.769999999999982,4.542999999999978,-4.8176470588235185,-1.060454998640445,15.272727272727336,5.090909090909135,-0.2853466606821695,13.338941702353338,2.1500529076722676,-2.3000000000000114,-2.6533333333333076,-3.172307692307669,-5.103333333333325,-3.5716666666666583,-3.061111111111103,-2.746923076923082,-2.4994999999999834,-0.35521666666666674,0.938743333333331,0.9719122222222243,0.526755384615385,-137.46397,-109.23440000000001,-99.82454333333335,-94.03386230769232,-13.550760719225472,10.181818181818201,-1.0,0.015528035075982355,0.2363908380305995,15.206086204388516,0.01548033081661948,-4.7704259362874035e-05,-0.07055273801117012,0.0
2020-01-30 18:30:00,163.81,2.32218,0.48882179191697195,98.47328244274803,84.69517578023567,71.92772176974094,1.26341990412671,0.008706370139544006,185251.82999999967,-0.021835735901240255,4.959313128724297,3.298019926850794,5.114219712525666,3.5999999999999943,5.22999999999999,7.969999999999999,7.409999999999997,-0.05605095541401249,-0.007564231499866736,98.8819875776397,98.8819875776397,0.4682874882098472,93.0609670339447,3.915511388021187,1.9066666666666663,3.1244444444444355,3.7107692307692446,-3.1899999999999977,-3.1899999999999977,-3.1899999999999977,-3.1899999999999977,-3.1899999999999977,-0.2571100000000004,-0.3582900000000029,0.42513444444444604,-5.846181538461538,-250.45569,-250.45569,-250.45569,-250.45569,13.778106662512357,0.0,1.0,0.01885389506302514,0.19753341342485814,13.090577345943169,0.018749074078779526,-0.00010482098424561409,-0.012331359501861927,0.0
2020-01-31 12:00:00,162.18,7.48612,-0.38574035618376223,6.282722513089254,24.07491716619883,30.97551237435657,0.6000711065698913,-0.010427623162258648,191038.6799999998,-0.26700387226794875,-1.386355344764685,-2.4187725631768844,-1.4103343465045552,-2.769999999999982,-4.019999999999982,-2.319999999999993,3.829999999999984,-5.835858585858556,-1.5237228683703865,36.870748299319864,30.62358276643995,-0.2917119589723511,14.460116386314994,2.4640927694215082,-1.7966666666666526,-2.0666666666666345,-2.2623076923076724,-0.5300000000000011,-0.5300000000000011,-0.5300000000000011,-0.5300000000000011,-0.5300000000000011,4.623976666666666,4.528453333333331,5.50724888888889,4.959337692307692,-120.76711,-120.76711,-120.76711,-120.76711,-17.792194653109576,6.247165532879915,-1.0,0.01739443437485285,0.21186829329957954,54.366163579798545,0.018424264422983363,0.0010298300481305124,-0.0019731162905414212,0.0
2020-01-31 14:30:00,159.44,7.15702,-0.5948841779077778,9.672131147541048,24.783817467165246,30.818315743985963,0.9713555017471417,-0.0042558582198335415,191840.10999999978,-0.22214117880005513,-3.287637995875298,-3.812741312741309,-4.389541856560323,-5.439999999999998,-6.319999999999993,-7.560000000000002,7.986999999999995,-421.3684210525106,-52.75678240296868,44.42622950819689,39.38924203561223,-0.2873935251708075,14.460116386315008,3.128548199107556,-1.1616666666666902,-2.2877777777777624,-3.266923076923092,-3.2700000000000102,-3.2700000000000102,-3.2700000000000102,-3.2700000000000102,-3.2700000000000102,1.1115933333333352,-1.0070016666666683,1.2854022222222241,2.5948776923076933,-121.09621,-121.09621,-121.09621,-121.09621,-15.111686319624198,5.036987472584663,-1.0,0.016855483469990967,0.20185141550912356,52.08151361721955,0.017841602390270307,0.00098611892027934,-0.023958855995986017,0.0
2020-02-01 02:00:00,165.38,1.5061499999999999,0.2696689230137468,91.64420485175198,63.893741919225484,64.89435859909537,0.771117712011856,0.01474108437547006,195573.3099999998,-0.18417787592587395,1.4850270004909103,2.618515760734673,0.915303880888455,2.680000000000007,2.9799999999999898,1.4399999999999977,4.478000000000009,-0.1269253265743777,-0.028344199770964147,95.19379844961236,95.19379844961236,0.39953252849820714,85.43344491370901,3.0411181486885543,2.203333333333319,2.037777777777791,2.326153846153858,0.09000000000000341,0.5200000000000102,1.2366666666666788,1.677692307692297,2.0250000000000057,1.004100000000001,0.447671666666664,0.4579133333333347,0.5832607692307691,-52.37093,-64.766955,-85.42699666666667,-98.14086846153846,27.750462932526496,0.0,1.0,0.0147894947838825,0.18429569613982313,45.786155454550034,0.015273650011694206,0.00048415522781170527,-0.029507800217680513,0.0
2020-02-02 02:00:00,160.5,1.7184000000000001,-0.42869051006236375,0.0,8.63557858376521,25.65310415543344,0.6573937179690826,-0.019191604424914743,203455.93999999986,-0.3248538563780167,-2.8979369592836783,-2.797965116279072,-1.2307692307692308,-4.789999999999992,-3.039999999999992,-2.0,4.576999999999998,-3.530127142067443,-0.7712753205303571,0.0,0.0,-0.585980074546915,12.679105087827182,2.5358399035752712,-3.151666666666671,-3.6977777777777874,-4.008461538461546,-9.22999999999999,-8.48999999999998,-7.256666666666661,-6.49769230769229,-5.900000000000006,1.1456000000000013,1.320488333333331,1.4531255555555571,1.4540153846153847,-113.68908,-103.43401333333334,-86.34223555555555,-75.82421846153846,-8.63557858376521,0.0,-1.0,0.020595752762014627,0.1980820278540283,29.06667539698548,0.022320033617700123,0.0017242808556854963,-0.06735202492211845,0.0
2020-02-02 10:00:00,171.75,1.37328,0.8644181953982213,100.0,96.43137254901963,78.10871736449126,0.9523700924676508,0.012420336594828107,206097.13999999987,0.06666647633678326,5.933510146178995,4.9752460118574575,4.116149369544127,9.620000000000005,6.460000000000008,6.789999999999992,14.025000000000006,-0.00785229202037281,-0.0005598782189214122,92.4878836833602,92.4878836833602,0.6184595595818974,83.70677163195096,5.132686639437284,2.6683333333333223,3.841111111111104,5.619230769230796,2.0200000000000102,2.0200000000000102,2.0200000000000102,2.0200000000000102,2.0200000000000102,-1.7581233333333317,-1.5107100000000024,-0.943786666666665,-0.7135130769230769,-114.03420000000001,-114.03420000000001,-114.03420000000001,-114.03420000000001,3.5686274509803724,0.0,1.0,0.020791926704700713,0.1911179307953328,24.5893312331144,0.02009106944495075,-0.0007008572597499638,-0.012401746724890805,0.0
2020-02-02 22:00:00,166.23,52.44196,-0.6578190100140449,0.0,66.66666666666667,30.659569966967396,1.0101337815485174,-0.04361181888402488,210232.5099999998,-0.10603109581168485,-3.8966294733190776,-3.3265484152369873,-1.3588891526228462,-5.0800000000000125,-7.490000000000009,-1.2900000000000205,6.423000000000002,-3.272019808984792,-0.5094223585528244,46.72897196261677,46.72897196261677,-0.6588860659994199,32.4400582678672,4.394706447433784,-5.850000000000023,-6.151111111111135,-6.227692307692308,-3.5,-3.5,-3.5,-3.5,-3.5,34.89728666666667,43.41012333333333,46.40965222222223,47.77598076923077,-62.965520000000005,-62.965520000000005,-62.965520000000005,-62.965520000000005,-66.66666666666667,0.0,-1.0,0.024829456356261267,0.26530065484259546,22.066004163518066,0.024114725364633213,-0.0007147309916280542,-0.0335077904108767,0.0
2020-02-05 05:30:00,171.41,0.18895,0.02432794632128954,66.43835616438312,47.91642684471004,71.58498859834653,0.27836487469569365,0.005675018887254524,229120.73999999958,0.004812847309296506,0.5691152311663922,1.0791366906474726,2.1087746470483064,0.75,1.4099999999999966,3.539999999999992,1.964999999999975,-0.05528846153846633,-0.028136621648074827,83.612040133779,83.612040133779,0.06491630716052177,83.38231571650687,1.6104367465536116,0.8083333333333371,0.8622222222222149,0.8446153846153948,-14.490000000000009,-14.490000000000009,-14.490000000000009,-13.317692307692312,-8.394000000000034,0.12596666666666728,0.15745833333333067,0.16795555555555713,-0.10419384615384614,-223.88671,-223.88671,-223.88671,-210.86344,18.521929319673085,0.0,1.0,0.023232230989859763,0.1282897635870367,15.030639322144609,0.025502798056273684,0.0022705670664139206,0.0929350679656964,1.0
2020-02-08 08:30:00,205.74,5.54154,0.4974209129086904,95.12843224092131,88.4743088263592,72.85924851575889,1.0117340698833748,0.012520950039484724,257966.37999999957,0.2546713927149984,3.0658250676284964,1.444701937774275,1.942324843920333,7.740000000000009,4.6200000000000045,4.8300000000000125,8.0,-0.08487760237932018,-0.010609700297415023,99.74424552429666,85.4402630617465,0.7969637737457302,80.66177015537787,4.955379058724172,4.001666666666665,4.661111111111126,5.474615384615362,1.1200000000000045,1.1200000000000045,1.1200000000000045,1.1200000000000045,1.2040000000000077,3.2637466666666684,1.586533333333331,2.888981111111115,2.3992553846153846,-220.21828000000002,-220.21828000000002,-220.21828000000002,-220.21828000000002,6.6541234145621075,14.303982462550152,1.0,0.03567463552635528,0.5537059620835622,35.825284549397544,0.03571813957457361,4.350404821832493e-05,0.013220569651015923,1.0
2020-02-10 04:00:00,203.7,19.92379,-0.3149014441782528,5.017921146953414,22.84610977007257,30.773853501792544,0.7084812185347314,-0.010693722355892277,275948.1099999998,0.3582374826684635,-2.2834116856951066,-1.2603005332040829,-2.067307692307698,-4.760000000000019,-2.3200000000000216,-4.880000000000024,5.813000000000017,-28.16355140186941,-4.8449254088885825,40.16786570743397,27.16479877322591,-0.2770382500676152,14.815034726134485,3.227798692939419,-2.453333333333319,-3.402222222222207,-3.66153846153847,-1.8000000000000114,-1.8000000000000114,-1.8000000000000114,-2.7107692307692446,-3.4279999999999973,12.877580000000002,16.158714999999997,17.082020000000004,16.31983846153846,-342.25045,-342.25045,-342.25045,-260.6855576923077,-17.828188623119154,13.003066934208057,-1.0,0.02765845961415926,0.2699131310448859,19.46701470519431,0.026611660730737452,-0.0010467988834218095,0.01541482572410402,1.0
2020-02-10 09:00:00,198.79,18.48133,-0.49217912378741857,5.680473372780952,24.432376987012105,30.653357612550835,1.3293898530856991,-0.018145156627056735,277980.4899999997,-0.4175670227493938,-3.1143386294960593,-4.638779621989838,-3.6403296170625397,-4.909999999999997,-9.670000000000016,-7.230000000000018,10.795999999999992,-11.281904761904643,-1.0450078512323686,0.0,0.0,-0.6932925764950963,4.276898470974842,4.443977558065564,-3.933333333333337,-4.232222222222248,-4.958461538461535,-6.710000000000008,-6.710000000000008,-6.710000000000008,-6.710000000000008,-6.858000000000004,8.528693333333335,12.757889999999996,14.25222666666667,13.89512,-343.69291,-343.69291,-343.69291,-343.69291,-18.751903614231153,0.0,-1.0,0.029310006339702335,0.24460534810006412,20.405843500988716,0.02772503142248294,-0.0015849749172193936,-0.021178127672418112,0.0
2020-02-11 15:00:00,207.96,11.849169999999999,0.44586886700971584,100.0,83.6056644880175,68.2209476647138,1.5637751368922836,0.02025570164419488,290124.21999999974,-0.27001023103096694,2.686154453881097,3.4626865671641833,2.6304101070917496,5.439999999999998,6.960000000000008,4.960000000000008,8.056999999999988,-0.09755824372759964,-0.012108507351073574,88.42281879194637,89.13765499777516,0.710234180415513,89.11773642162363,6.244553941146949,2.5783333333333474,3.1299999999999955,3.848461538461521,-9.949999999999989,-9.949999999999989,-9.949999999999989,-9.949999999999989,-9.949999999999989,-3.94640666666667,-5.036688333333336,-2.3490966666666626,0.8906607692307684,-397.0906,-397.0906,-397.0906,-397.0906,16.394335511982504,-0.7148362058287887,1.0,0.028061244095728837,0.19771344951469608,23.62509016072245,0.03035136233414743,0.0022901182384185946,0.11559915368340068,1.0
