,Close,Volume,macd,%K,%D,rsi,atr,diff,cusum,srl_corr,roc30,roci,mom10,momi,vroci,vmomi,bb_sq,bb_l,bb_t,4H%K,4H%D,4Hmacd,4H_rsi,4H_atr,Tr6,Tr9,Tr13,Tr20,TrD3,TrD6,TrD9,TrD13,TrD20,Vtr20,VtrD3,VtrD6,VtrD9,VtrD13,VtrD20,StD,St4H,bb_cross,Volatility,DVol,Vol_Vol,VV,MAV,MAV_signal,ret,bin
2020-02-11 15:00:00,210.3,42.77513,0.8127378139981687,90.5673274094327,86.88975088808196,68.58683427026062,2.388006790064189,0.03144503083733419,145197.3599999998,-0.22461465228753022,4.903476829450796,0.6758909643568769,9.300000000000011,1.0900000000000034,-15100.275412439987,-88.69931,9.29000000000002,-0.22226873168689798,-0.023925590063175187,97.08840656431968,97.08840656431968,1.5753060669193322,84.77193407153966,7.593539752979455,5.211666666666673,6.417777777777815,7.34615384615384,7.300000000000011,-7.609999999999985,-7.609999999999985,-7.609999999999985,-7.609999999999985,-5.1279999999999575,31.704091,-366.16464,-366.16464,-366.16464,-366.16464,-356.81153400000005,3.677576521350744,0.0,1.0,0.05066997157628548,0.03326453335369322,0.46662061015397294,29.198923238514645,0.050488463775831105,-0.0001815078004543738,0.10722776985259141,1.0
2020-02-12 00:00:00,227.21,45.445319999999995,1.586010711542107,98.84214588961797,96.14984539661633,85.38798849159622,2.9552586520088377,0.041792566454081914,147157.6899999998,-0.1229125617464211,12.469062469062466,4.428168508054384,23.420000000000016,0.7099999999999795,218.16359070149952,34.609809999999996,31.313999999999993,-0.05008342181101199,-0.0015993939391649743,94.97701904136571,95.24687405021598,0.8889565163515165,93.45161967311986,7.018079129822711,8.014999999999986,9.395555555555546,12.985384615384618,17.30800000000002,0.5666666666666629,4.933333333333337,6.388888888888914,7.284615384615364,7.9900000000000375,22.829245999999998,-450.24839000000003,-406.87142000000006,-392.41243000000003,-383.51459,-376.50754100000006,2.692300493001639,-0.26985500885027136,1.0,0.04823138557998134,0.03693298198384764,0.4266698843980191,26.76413345263291,0.050331070102464404,0.0020996845224830613,0.10677346947757571,1.0
2020-02-17 23:00:00,247.0,67.07195,1.7544399155184132,100.0,94.10720624778129,63.38616075106504,4.964044891718477,0.02608629586650224,182071.08999999976,-0.05445643985507626,5.6729699666295845,-0.7558476824569311,21.189999999999998,-5.759999999999991,145.1619604563935,16.826419999999985,23.141999999999996,-0.045690721649484706,-0.001974363566220928,100.0,100.0,1.6666446582842946,75.87884204230609,13.587970141866217,6.340000000000003,6.866666666666674,10.183076923076896,12.679000000000002,0.0,0.0,0.0,0.0,0.0,19.093000000000004,-976.5146299999999,-976.5146299999999,-976.5146299999999,-976.5146299999999,-976.5146299999999,5.892793752218708,0.0,1.0,0.08876580545241956,0.07010702444774544,0.31495190454372685,110.40026136968977,0.09325436530186129,0.004488559849441728,0.05805668016194332,1.0
2020-02-23 03:00:00,244.99,9.82876,0.3321975613280722,100.0,78.37398373983764,61.49423305620219,1.4094216900522007,0.009061709915529903,212609.65999999977,-0.13703695850202913,0.40573770491803657,-0.9554538548668292,1.8200000000000216,1.3899999999999864,-10226.484077628156,-3.218609999999999,5.2690000000000055,-0.1309582714827658,-0.024854483105478394,90.96267190569758,90.96267190569758,0.8284822225409362,79.81136419838076,4.874533457019235,2.618333333333368,3.0044444444444594,3.0938461538461866,3.4284999999999854,-10.009999999999991,-5.650000000000006,-2.743333333333311,-0.9546153846153516,0.45400000000003615,5.055310000000001,-361.70151,-275.65309333333335,-218.28748222222222,-182.9855676923077,-155.18531000000002,21.62601626016236,0.0,1.0,0.057142783330872596,0.04382236651504175,0.16037262857078496,52.514780067283276,0.062105607813621025,0.004962824482748429,0.011878035838197354,1.0
2020-02-24 17:00:00,242.29,57.52526,-0.659377283437376,0.0,21.836875405580713,36.90849069614082,2.3555782123477624,-0.02284974356186531,222090.08999999976,0.04982691842762641,-3.34689644167864,-0.8400559459438832,-4.710000000000008,0.13999999999998636,-503.63920363196996,-15.497360000000015,12.635999999999996,-23.685816876121407,-1.8744711044730464,0.0,0.0,-1.0893963030041225,25.826810716487827,7.679476289906208,-5.349999999999994,-5.583333333333343,-5.5484615384615665,-6.875000000000028,-1.210000000000008,-1.210000000000008,-1.210000000000008,-1.210000000000008,-2.3600000000000136,33.5205405,-491.61308999999994,-491.61308999999994,-491.61308999999994,-491.61308999999994,-473.85228199999995,-21.836875405580713,0.0,-1.0,0.04321930234885664,0.03340022849491412,0.1528146842931923,69.78435645189577,0.04661135318271356,0.0033920508338569216,0.058937636716331676,1.0
2020-02-27 00:00:00,196.92,74.34909999999999,-0.4469951723390766,0.0,28.644536652835473,30.35772064974941,5.3354194067536005,-0.04503006903197715,234558.7599999998,-0.1920361336778003,-14.008733624454154,-8.273932284099908,-15.850000000000023,-19.609999999999985,-256.367799172373,65.82167,26.915999999999997,-14.161858190708942,-0.5261501779874032,35.66901408450702,36.203716457943564,0.6029376593598599,10.76753055951778,13.848031280098654,-9.480000000000018,-9.645555555555546,-12.055384615384611,-15.503000000000014,-8.5566666666667,-8.813333333333361,-8.898888888888905,-8.95153846153849,-8.993000000000023,15.355888499999999,-1038.8503733333337,-1118.1358016666668,-1144.564277777778,-1160.8279553846155,-1173.6356015000001,-28.644536652835473,-0.534702373436545,-1.0,0.0724678581357776,0.07603514599948948,0.3620588185583745,79.11113598583674,0.06497578891989887,-0.007492069215878722,-0.06540727198862495,0.0
2020-02-27 16:00:00,217.0,48.74668,1.8395377480450006,98.70517928286857,86.05369366471514,60.610401458211875,4.865838745341195,0.031837895097608815,237858.90999999977,-0.2255938659458608,0.4490117113363879,-3.6027744310754977,11.879999999999995,-13.090000000000003,73.22642838094315,-24.724040000000002,18.188000000000017,-0.10142779506941337,-0.005576632673708669,91.6528239202658,91.6528239202658,1.7305678334285122,70.04562113159778,12.410318153042676,7.043333333333322,7.854444444444454,9.362307692307695,11.14700000000002,12.550000000000011,12.550000000000011,12.550000000000011,12.550000000000011,12.319000000000017,13.311040999999996,-747.3110800000001,-747.3110800000001,-747.3110800000001,-747.3110800000001,-818.6679655000003,12.65148561815343,0.0,1.0,0.07144928993658134,0.06530792704918087,0.4602883731867913,81.73908739289692,0.0733687491476729,0.0019194592110915593,-0.06207373271889405,0.0
2020-02-29 23:00:00,198.01,1.49612,-0.4930396839865825,0.0,22.247554850647663,33.734137503826474,2.290171917815608,-0.02666027297144069,249183.28999999972,0.008417057603854078,-1.5952688599542828,-0.00978178241949279,-4.7900000000000205,1.8000000000000114,-50.0245564629578,1.2052499999999997,12.88900000000001,-20.29491017964055,-1.5745915260796441,0.0,0.0,-0.7464175124847525,18.83504477459165,6.948806200825684,-5.01666666666668,-5.235555555555578,-5.309230769230794,-7.112500000000011,0.0,0.0,0.0,0.0,0.0,-16.6972585,-370.88382,-370.88382,-370.88382,-370.88382,-370.88382,-22.247554850647663,0.0,-1.0,0.057783687633370884,0.05408065118627355,0.33385975623826025,49.402405856940014,0.06266957444318974,0.004885886809818857,0.004090702489773279,1.0
2020-03-06 07:00:00,212.47,10.428329999999999,0.3663880196216102,98.41089670828588,92.60161203407502,67.1264090872636,1.47846688772785,0.006942668451480394,275254.8299999996,0.24943688172863698,3.1407766990291255,-0.20066298968682972,4.939999999999998,2.1999999999999886,-91.90589282538664,2.2929899999999996,7.837999999999994,-0.08047864852182156,-0.010267753064789694,99.99999999999999,91.44208037825058,0.6314724027509027,80.21041100535953,4.604210625948702,3.9933333333333394,4.995555555555569,5.003846153846155,4.60499999999999,-6.560000000000002,-6.560000000000002,-4.99777777777777,-1.1523076923077156,1.8760000000000048,-7.317643499999999,-427.90067,-427.90067,-426.6876077777778,-423.7016084615385,-421.3501340000001,5.809284674210858,8.557919621749406,1.0,0.03227274192274824,0.04117952325647016,0.12732735353141242,35.43858137273766,0.03358494381990284,0.0013122018971545996,0.023532734033040015,1.0
2020-03-06 23:00:00,219.03,2.34783,0.5271481176916115,94.91525423728822,92.71328272194519,72.29218293131619,1.881304972452902,0.018105670462420065,278655.05999999965,0.10629749430976428,4.859249329758716,0.8958925801859063,8.590000000000003,1.1800000000000068,48.25670068983784,-128.06634000000003,10.479000000000013,-0.1516353626942997,-0.014470403921585983,94.91525423728822,94.91525423728822,0.4316277212269566,83.04312445576562,6.075005400114793,4.8583333333333485,5.978888888888918,6.310000000000002,7.112499999999983,0.0,0.0,0.0,0.0,0.0,-18.928386499999995,-435.98117,-435.98117,-435.98117,-435.98117,-435.98117,2.2019715153430326,0.0,1.0,0.034839976034220115,0.045930039219086616,0.1113413440877551,38.16036195410675,0.03305633095365747,-0.0017836450805626472,-0.0275304752773593,0.0
2020-03-07 19:00:00,212.75,0.208,-0.8772716606653039,11.965192168237902,13.223015828968022,42.17856465497776,2.1372600345231065,-0.009123937431251505,283000.8299999996,-0.232675358783008,0.9825327510916998,3.4891774216076925,-6.319999999999993,8.629999999999995,-3.4486377190903568,-4.04034,7.067000000000007,-8.031840796019939,-1.1365276349257012,13.778100072516365,9.71806054736304,-0.6857598865867134,33.32170224550019,6.4642835019073805,-3.19666666666663,-3.9855555555555497,-4.382307692307705,-4.538499999999971,-0.25,-0.25,-0.25,-0.25,-0.25,-8.7865275,-195.1284,-195.1284,-195.1284,-195.1284,-195.1284,-1.2578236607301196,4.060039525153325,-1.0,0.03199693784973661,0.037740582468468696,0.11482230226010076,33.197029747588815,0.03400706791703426,0.0020101300672976524,0.10810810810810811,1.0
2020-03-08 14:00:00,196.31,131.36544,-0.7556888325230671,8.448652585579005,15.262543514547088,27.016822163236498,2.510992849141044,-0.028473640178469317,286926.97999999975,-0.3497462973632875,-10.38937325968868,-5.4409396180869765,-10.219999999999999,-10.810000000000002,0.0,-28.58234999999999,17.72999999999999,-11.01694915254231,-0.621373330656645,36.83673469387759,35.59757848093372,-1.4842577493077176,3.4495417167975546,9.47280144960692,-6.741666666666646,-7.26666666666668,-8.018461538461537,-10.63500000000002,21.039999999999992,21.039999999999992,21.039999999999992,21.039999999999992,11.607500000000016,99.28113300000001,-1186.7796799999999,-1186.7796799999999,-1186.7796799999999,-1186.7796799999999,-906.0774999999999,-6.813890928968084,1.2391562129438682,-1.0,0.037004721918831994,0.10800341560859546,0.11041448782890538,27.7829412083827,0.032108983872069584,-0.00489573804676241,0.11364678314910093,1.0
2020-03-08 20:00:00,186.74,15.24442,-1.3164500932659946,18.230769230769265,29.807692307692307,23.11090607959548,3.562798160891938,-0.015990141219959675,288073.1399999998,-0.2260461131315025,-15.118181818181814,-5.487906944004511,-20.50999999999999,-10.430000000000007,181.78581845842552,186.86639,27.551000000000016,-552.0200000001882,-20.036296323189283,3.5082547169811265,3.4017160778445263,-2.633620313659285,1.377614498196067,13.742931178252645,-4.286666666666662,-7.19888888888886,-10.92692307692306,-13.825500000000005,11.469999999999999,11.469999999999999,11.469999999999999,11.469999999999999,11.469999999999999,-33.75138450000001,-1302.9007,-1302.9007,-1302.9007,-1302.9007,-1302.9007,-11.576923076923041,0.10653863913660011,-1.0,0.0498451017940859,0.11580137979998323,0.17397266342256343,26.768584672677623,0.03598992475913883,-0.01385517703494707,0.06688443825639934,1.0
2020-03-12 10:00:00,124.42,491.62332,-3.2869580228682196,32.94212869283691,18.525291182934648,13.009317885073273,6.970349305737502,-0.18403471102203905,303024.7,-0.07863221408921232,-29.463121492148076,-5.393794017474569,-49.709999999999994,-5.099999999999994,201776.85439003143,-0.39348000000001093,46.40700000000001,-4.13666779317337,-0.08913887545356021,27.92391744233105,27.92391744233105,-4.922965360385305,8.179553219002756,27.61606853963247,-24.279999999999987,-28.808888888888887,-34.41769230769229,-37.99850000000002,25.980000000000004,25.980000000000004,25.980000000000004,14.335384615384626,-8.080499999999986,402.19327599999997,-3915.95992,-3915.95992,-3915.95992,-3382.637950769231,-2355.9931599999995,14.416837509902262,0.0,-1.0,0.07994386579789654,0.1789887488856158,0.8408561562525114,22.564194140507897,0.07575447286010703,-0.004189392937789513,0.04380324706638805,1.0
2020-03-16 05:00:00,105.36,67.86692000000001,-0.4894753687366895,5.487411233053548,8.447450767621087,37.2078135911625,2.953617790668111,-0.03735357191210831,313493.9399999998,-0.4617823163780803,-6.313355859861279,-2.09517404167946,-6.810000000000002,0.25,-40.54154903172437,-33.115759999999995,11.034999999999997,-8.865288667141805,-0.8033791270631452,5.487411233053548,5.487411233053548,-0.6278424362039894,11.228364932670857,8.119635549726684,-4.541666666666657,-6.162222222222212,-6.282307692307683,-6.920500000000004,5.780000000000001,5.780000000000001,1.6366666666666703,-0.9130769230769147,-2.9209999999999923,30.708449500000008,-1683.90921,-1683.90921,-1386.7015866666668,-1203.804587692308,-1059.773201,-2.9600395345675388,0.0,-1.0,0.14063417418281995,0.16626756395708048,0.49831868874542296,424.1951983518009,0.1526595690365054,0.01202539485368545,-0.0030372057706911093,0.0
2020-03-20 20:00:00,118.04,333.746,-2.343557308598889,21.979394317827058,11.480846822669548,35.51881169896981,5.278808296414783,-0.05856936872594254,325969.49999999977,0.13275796868048784,-2.3009435523919772,11.751772335186294,-23.959999999999994,23.78,34.81618968502988,-77.85993000000002,23.169999999999987,-17.46766169154232,-0.7538913116764062,45.76959100842958,45.76959100842958,-1.5881672031688847,37.355475974173025,13.100850627377769,-9.556666666666672,-11.820000000000007,-14.69307692307693,-12.991999999999976,-7.61999999999999,-7.61999999999999,-7.61999999999999,-7.61999999999999,-7.61999999999999,176.9170575,-2989.48474,-2989.48474,-2989.48474,-2989.48474,-2989.48474,10.49854749515751,0.0,-1.0,0.1494274595068483,0.12433041349748955,0.3119176724821706,138.84436472567742,0.1427957527092949,-0.006631706797553399,-0.08437817688919003,0.0
2020-03-27 23:00:00,120.26,86.44628,-0.3517394774497291,11.081794195250707,32.90313644982736,27.78631331459529,1.6483243632862516,-0.04145375899287984,347286.94999999925,-0.14363853202583152,-2.9456863852796316,1.1837779004346487,-3.8799999999999955,1.2199999999999989,-153.24898803383337,-68.79508,5.367000000000004,-3.2731893265565555,-0.6098731743164809,10.951760104302519,10.951760104302519,-0.5437182389797162,16.542890899657507,4.334409323312868,-4.38833333333335,-4.634444444444441,-4.623846153846145,-5.044499999999999,0.0,0.0,0.0,0.0,0.0,65.576525,-449.0893,-449.0893,-449.0893,-449.0893,-449.0893,-21.82134225457665,0.0,-1.0,0.05563012884075765,0.05640855815622875,0.11546727036778072,25.99706682528508,0.06046361801197816,0.004833489171220506,-0.0006652253450856183,0.0
2020-04-01 23:00:00,125.49,152.92321,0.2602241112241418,88.69143780290787,68.42638570038457,62.748176262302216,1.4464855925429903,0.01752456423977744,361741.35999999935,-0.2595496414205705,1.6195643371932953,-0.854712977848352,3.839999999999989,-0.6599999999999966,17795.70101319886,14.92510999999999,4.328000000000003,-0.1654454300038548,-0.03822676293989249,88.69143780290787,88.69143780290787,0.4184362642015389,82.52308411604308,4.001243029998926,2.868333333333325,3.256666666666675,3.233076923076908,3.0219999999999914,0.0,0.0,0.0,0.0,0.0,132.37987700000002,-277.38694999999996,-277.38694999999996,-277.38694999999996,-277.38694999999996,-277.38694999999996,20.2650521025233,0.0,1.0,0.04139648048006989,0.041452759774390245,0.10448668477780425,16.782801050597236,0.04445374449537978,0.0030572640153098893,0.05131883018567218,1.0
2020-04-02 16:00:00,133.35,47.945980000000006,0.511818055242145,100.0,100.0,82.40726335033239,1.3739970886672273,0.02544280017244116,363907.73999999947,-0.14929430318395667,9.10652920962199,3.957499088190037,6.589999999999989,3.1700000000000017,4101.442956402235,-11.387889999999999,9.289999999999992,-0.1666666666666671,-0.01794043774668108,80.8290155440414,80.8290155440414,0.9695872202390632,97.49988999071579,6.307335943443081,4.079999999999984,4.75777777777779,5.464615384615385,6.502999999999986,1.4199999999999875,1.4199999999999875,1.4199999999999875,1.4199999999999875,2.3859999999999957,20.134435000000003,-787.77494,-787.77494,-787.77494,-787.77494,-726.9633259999999,0.0,0.0,1.0,0.03845997972721838,0.04345591987323592,0.1029884406973923,15.88243466166447,0.03920866317890938,0.0007486834516909971,-0.003974503187101575,0.0
2020-04-07 23:00:00,150.85,21.38764,-1.4097945725718186,6.650641025640904,27.857905982905976,41.23578512845272,3.356562896443887,-0.024490485403172002,381737.8499999997,-0.3484108481145036,-2.4445450430058857,1.2026189835654018,-8.150000000000006,4.699999999999989,7.437852108274839,-24.28919000000001,11.830999999999989,-12.610402355250173,-1.0658779777914111,6.650641025640904,6.650641025640904,-1.4967990692061353,25.713677227861496,8.023793054756883,-3.545000000000016,-5.134444444444455,-5.839230769230767,-6.934500000000014,0.0,0.0,0.0,0.0,0.0,-51.867544499999994,-1578.95984,-1578.95984,-1578.95984,-1578.95984,-1578.95984,-21.20726495726507,0.0,-1.0,0.07431088149847404,0.06315992367053234,0.452541381146503,82.67641360565787,0.07138618772773016,-0.0029246937707438775,-0.059993370898243414,0.0
2020-04-14 15:00:00,147.98,121.76904,0.23587523423084814,80.23715415019764,76.92619933348857,59.73785050794909,1.8150703383336217,0.008619280345851799,405743.5300000001,-0.44835871444051567,3.3379888268156437,1.8358281847963023,1.4799999999999898,5.039999999999992,-81416.17813550806,-19.730140000000006,3.8950000000000102,-0.09858828974774078,-0.025311499293386528,59.13370998116786,59.13370998116786,0.14515670532685648,66.89128732945343,3.9807289693328984,2.146666666666647,2.372222222222206,2.2038461538461434,2.373500000000007,2.25,2.25,2.25,2.25,2.305999999999983,90.57286500000001,-548.6077799999999,-548.6077799999999,-548.6077799999999,-548.6077799999999,-553.1369,3.3109548167090708,0.0,1.0,0.04475832540471971,0.039198441069126795,0.26001573915978626,76.42837563698943,0.049071721579050036,0.004313396174330325,-0.016759021489390347,0.0
2020-04-15 23:00:00,142.64,114.29437999999999,-0.27093511633212375,24.107142857142506,36.18775923267111,37.0211785263267,1.7312597509807888,-0.014753225140657023,410423.2,-0.14588619651623977,-3.8619667048594852,-1.3602578873611773,-2.440000000000026,-1.9799999999999898,-1339.816588544504,7.375389999999996,5.006,-6.7276887871852,-1.3439250473801838,23.04409672830691,23.04409672830691,-0.40690347162306173,15.842493990149862,4.470375718119573,-2.4450000000000216,-2.664444444444456,-2.75230769230771,-3.3770000000000095,0.0,0.0,0.0,0.0,0.0,91.72955199999998,-373.68891,-373.68891,-373.68891,-373.68891,-373.68891,-12.080616375528606,0.0,-1.0,0.03813328640194892,0.028606127776992705,0.20942189971873748,56.01430336036831,0.04057835524193979,0.00244506883999087,-0.1156758272574312,0.0
